,n,spread-type,simple-spread-chance,ba-m,cit-media-influence,cit-cit-influence,flint-organizing-strategy,organizing-capacity,repetition,data,run_id
7104,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  0.  0.  1. 21. 44. 50. 43. 34. 20. 13. 17. 14.  7.
  7.  5.  1.  3.  3.  0.  2.  0.  2.  0.  1.  2.  0.  1.  0.  0.  1.  3.
  2.  1.  2.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  2.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",194
7105,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1.  0.  0.  0.  0.  1. 14. 37. 52. 47. 32. 26. 20. 14. 16. 10.
  6.  4.  2.  4.  2.  0.  1.  2.  3.  1.  1.  0.  1.  0.  3.  0.  0.  1.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  1.  0.]",195
7106,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  1.  1. 12. 45. 52. 41. 25. 34. 22. 18. 15. 10.  4.  9.
  3.  4.  1.  2.  1.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.]",196
7107,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  1.  0.  0.  1. 22. 73. 50. 51. 20. 19. 17. 11.  9.  7.  6.
  4.  4.  1.  3.  0.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  1.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.]",197
7108,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1. 26. 51. 55. 42. 34. 21. 16. 16. 10.  5.  9.  1.  5.  1.  2.  0.
  1.  4.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.]",198
7109,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  1.  0.  0.  0.  0.  1. 32. 51. 44. 42. 34. 17. 25. 12. 12.
  9.  7.  3.  1.  1.  2.  3.  3.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  2.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",199
7110,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  2. 32. 62. 49. 37.
 28. 27.  9.  8.  9. 10.  5.  8.  0.  1.  2.  2.  5.  0.  3.  1.  1.  4.
  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
7111,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1. 18. 31. 64. 36. 30. 27. 17.
 24. 12. 11.  4.  4.  4.  6.  1.  1.  0.  2.  1.  1.  0.  0.  1.  0.  1.
  1.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.]",1
7112,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  0.  1. 17. 57. 46. 44. 32. 19. 21. 21.  8.  6.  5.  4.
  3.  4.  7.  2.  0.  2.  0.  2.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.]",200
7113,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  0.  1. 19. 62. 59. 34. 26. 21. 15. 10.  7.  9.  6.
  6.  5.  2.  3.  2.  2.  1.  0.  3.  1.  1.  1.  0.  0.  0.  0.  0.  0.
  1.  1.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",201
7114,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  1. 20. 53. 49. 38. 35. 27. 16.  8. 10.  6.  3.  4.  4.  3.
  2.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  3.  1.  1.
  3.  2.  0.  0.  0.  2.  2.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.]",202
7115,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  1. 21. 41. 49. 28. 35. 25. 15. 22.
 10. 10.  4.  8.  5.  6.  5.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  2.  0.  2.  0.  1.  2.  1.  2.  0.  0.  0.  1.  2.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",203
7116,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  2. 25. 39. 52. 50. 36. 21. 12. 11. 11.  8.  4.  8.  6.  4.  3.  0.
  5.  0.  1.  0.  1.  1.  1.  0.  1.  0.  1.  1.  1.  0.  0.  1.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  2.  0.  0.  0.  0.  0.]",204
7117,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1.  0.  1. 13. 38. 54. 49. 34. 19. 15. 20.  7.  9.  7.  5.  6.
  3.  3.  6.  2.  2.  2.  0.  1.  0.  1.  0.  1.  1.  1.  0.  0.  1.  0.
  1.  0.  1.  2.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.]",205
7118,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  2. 35. 60. 57. 37. 26. 20. 16. 14.  8.
  7.  6.  4.  5.  1.  2.  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.]",206
7119,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 19. 61. 49. 37. 28. 19.
 21. 10.  8. 10.  3.  8.  6.  3.  3.  3.  2.  1.  3.  3.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  1.
  0.  0.  0.  1.  0.  0.]",207
7120,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1. 16. 42. 52. 53. 22. 31. 13. 15. 16. 11.  6.  4.  5.  3.  2.
  2.  2.  0.  0.  0.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.]",208
7121,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1. 15. 52. 52. 44. 36. 28. 21. 13.  7.
  9. 10.  4.  0.  1.  0.  1.  0.  2.  0.  0.  0.  1.  0.  2.  1.  1.  1.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",209
7122,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  1. 18. 43. 56. 46. 30. 25. 14. 17. 13.  9.  7.  6.  3.
  1.  2.  2.  3.  0.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  1.  0.]",20
7123,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1.  0.  1. 16. 46. 54. 39. 41. 35. 13. 14. 11.  5.  6.  7.  2.
  2.  0.  1.  1.  3.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",210
7124,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1. 19. 53. 51. 38. 29. 24. 20.
 18.  6.  4.  8.  7.  9.  3.  2.  0.  0.  1.  2.  3.  1.  2.  1.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.]",211
7125,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1. 18. 57. 52. 45. 34. 21. 19.
 12.  9.  4.  7.  2.  3.  0.  4.  4.  3.  1.  3.  1.  2.  1.  0.  1.  1.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",212
7126,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  1.  0.  1. 12. 47. 51. 36. 30. 21. 22. 12. 12. 14.  6. 10.
  2.  7.  2.  5.  1.  1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.
  0.  0.  0.  0.  0.  0.  1.  2.  2.  0.  3.  1.  1.  0.  1.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",213
7127,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1. 18.
 65. 57. 38. 29. 17. 14. 15. 17.  7.  4.  3.  3.  3.  2.  2.  1.  1.  0.
  1.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  1.]",214
7128,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1. 23. 62. 64. 35. 33. 17.
 14. 13.  7.  7.  4.  5.  3.  5.  3.  1.  1.  1.  0.  0.  2.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.  0.
  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.]",215
7129,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  0.  1. 29. 52. 59. 46. 22. 20. 19. 17.  8.  5.  8.
  3.  2.  1.  4.  0.  0.  0.  3.  0.  1.  0.  1.  1.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",216
7130,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  0.  1. 15. 28. 42. 47. 36. 32. 21. 15. 24.  8.  7.  3.
  5.  3.  2.  3.  5.  1.  2.  0.  0.  0.  1.  0.  1.  0.  1.  0.  0.  1.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.]",217
7131,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  1.  0.  0.  1. 11. 41. 60. 35. 38. 30. 18. 10. 13.  9.
 10.  9.  4.  1.  2.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.
  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",218
7132,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  2. 26. 52. 44. 39. 31. 23. 21. 17.  2.  9.  3.  4.  3.  1.  5.
  7.  2.  1.  2.  1.  1.  0.  2.  2.  0.  0.  1.  1.  0.  2.  0.  1.  0.
  1.  0.  0.  0.  0.  0.  1.  2.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",219
7133,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  1. 20. 62. 43. 43. 35. 19. 25. 13.
  7.  9.  3.  3.  5.  4.  0.  1.  1.  0.  0.  1.  1.  0.  1.  0.  1.  1.
  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.]",21
7134,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1. 19. 53. 54. 46. 32. 22. 16. 11.  7. 10.  2.  5.  5.  2.  0.
  2.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  2.  4.  1.  1.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.
  1.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.]",220
7135,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1. 16. 40. 65. 46. 37. 22. 18. 11. 12.  8.  5.  4.  4.  2.  1.  1.  3.
  2.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  1.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",221
7136,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  0.  0.  1. 26. 51. 53. 46. 26. 25. 20. 14.  7.  4.  7.
  3.  6.  2.  4.  0.  2.  1.  1.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",222
7137,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1. 28. 43. 47. 35. 30. 29.
 12. 18.  9.  9. 10.  3.  2.  6.  2.  1.  2.  1.  0.  0.  1.  3.  2.  0.
  2.  1.  0.  0.  0.  0.  1.  0.  0.  1.  1.  0.  0.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",223
7138,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1. 24. 69. 50. 33. 29. 19. 18.
 14. 10.  9.  5.  4.  3.  5.  1.  2.  3.  1.  0.  3.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  3.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",224
