,run,n,spread-type,simple-spread-chance,graph-type,ba-m,organizing-capacity,organizing-strategy,repetition,data,dtw,rsme,total_error,corr_coef
160,160,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0.
 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 1. 1. 0. 0. 0. 1. 1. 0. 1. 0. 2. 0.
 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 4. 0. 0. 0. 0. 0. 1. 1. 2. 1. 2. 0.
 1. 1. 0. 0. 0. 0. 0. 1. 2. 0. 0. 0. 2. 3. 0. 0. 0. 1. 5. 1. 2. 0. 0. 1.
 0. 1. 0. 2. 2. 1. 1. 1. 0. 1. 1. 2. 0. 0. 1. 3. 0. 0. 1. 0. 0. 1. 2. 0.
 3. 0. 3. 0. 0. 0. 0. 0. 2. 1. 0. 0. 0. 1. 0. 1. 1. 2. 2. 1. 2. 0. 2. 1.
 1. 1. 6. 0. 0. 2. 5. 1. 1. 0. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",17887.716069485472,154.43859649122808,0.16960988239894212,
161,161,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 2. 1. 1. 0. 1. 0. 1. 0.
 1. 1. 1. 0. 2. 1. 0. 1. 0. 2. 0. 0. 0. 2. 0. 0. 0. 0. 0. 1. 1. 2. 1. 0.
 0. 0. 1. 2. 1. 3. 3. 0. 1. 1. 0. 1. 2. 0. 1. 2. 0. 1. 2. 2. 0. 1. 1. 1.
 1. 0. 1. 1. 1. 3. 2. 2. 1. 1. 0. 2. 2. 2. 3. 1. 0. 1. 1. 1. 1. 0. 2. 1.
 1. 1. 0. 0. 0. 0. 0. 2. 5. 0. 0. 0. 1. 1. 0. 2. 1. 0. 1. 0. 0. 1. 1. 3.
 2. 0. 0. 1. 0. 4. 2. 1. 2. 0. 0. 1. 1. 1. 2. 1. 1. 2. 3. 3. 2. 4. 0. 0.
 1. 0. 1. 2. 1. 2. 2. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",18004.433781623477,147.33333333333334,0.2386189102277267,
162,162,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,2,"[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 2. 0. 2. 0. 1. 1. 0. 0. 2. 0. 0. 0.
 0. 1. 0. 0. 0. 2. 0. 1. 1. 0. 1. 2. 0. 0. 1. 1. 2. 2. 1. 0. 0. 2. 1. 3.
 0. 3. 1. 2. 1. 0. 2. 5. 1. 1. 2. 2. 1. 0. 2. 0. 1. 2. 0. 1. 1. 0. 0. 2.
 0. 3. 0. 1. 0. 2. 0. 1. 1. 0. 0. 0. 1. 3. 0. 2. 1. 1. 1. 1. 3. 3. 1. 0.
 1. 1. 0. 1. 2. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 1. 1. 2. 1. 0. 1. 0. 0. 0.
 1. 1. 0. 1. 0. 0. 0. 0. 2. 3. 1. 1. 2. 0. 0. 2. 1. 0. 1. 0. 0. 1. 0. 0.
 0. 3. 3. 0. 0. 0. 0. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.]",18166.255096172397,151.81578947368422,0.005534870973920691,
163,163,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 2. 0. 0.
 0. 0. 0. 3. 1. 0. 3. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0.
 0. 0. 1. 1. 2. 1. 0. 1. 0. 0. 0. 0. 0. 1. 2. 1. 0. 0. 1. 1. 0. 0. 4. 2.
 0. 0. 0. 1. 3. 0. 0. 0. 1. 2. 2. 2. 0. 0. 2. 1. 2. 1. 0. 1. 3. 0. 1. 3.
 1. 1. 3. 0. 1. 0. 1. 1. 1. 1. 1. 0. 0. 0. 0. 2. 1. 0. 1. 0. 1. 0. 0. 1.
 1. 2. 0. 1. 3. 2. 0. 1. 2. 1. 2. 0. 1. 1. 0. 0. 1. 0. 3. 2. 3. 0. 1. 1.
 1. 1. 0. 1. 0. 1. 3. 0. 0. 3. 4. 0. 2. 1. 1. 2. 2. 3. 0. 0. 1. 0. 2. 0.
 0. 1. 0. 1. 1. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.]",18024.81722262427,150.0701754385965,0.09745655565703787,
164,164,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 2.
 0. 0. 1. 1. 1. 1. 0. 0. 2. 2. 3. 2. 1. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 4.
 1. 0. 5. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 2. 1. 1. 1. 1. 0. 1. 0. 0. 0.
 0. 1. 0. 0. 3. 0. 0. 0. 2. 0. 2. 0. 0. 1. 1. 1. 1. 0. 3. 2. 0. 2. 0. 0.
 1. 2. 0. 0. 4. 4. 1. 1. 2. 1. 1. 1. 0. 2. 1. 4. 0. 1. 3. 2. 1. 1. 1. 2.
 1. 2. 0. 1. 2. 2. 1. 0. 0. 2. 0. 1. 0. 0. 0. 0. 3. 1. 2. 0. 0. 0. 0. 0.
 1. 1. 1. 0. 0. 0. 1. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.]",17924.99502865546,149.56140350877192,0.20959399445358712,
165,165,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,3,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 2. 1. 1. 0. 2. 1. 0. 0. 2. 2. 2. 0. 1.
 0. 1. 1. 1. 0. 1. 0. 1. 2. 0. 0. 3. 1. 2. 2. 1. 2. 1. 0. 0. 1. 1. 1. 1.
 0. 1. 0. 0. 0. 2. 3. 0. 1. 1. 1. 0. 1. 0. 2. 1. 0. 2. 0. 2. 0. 1. 2. 0.
 1. 2. 1. 1. 1. 0. 2. 1. 0. 3. 1. 2. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1.
 1. 4. 0. 1. 1. 1. 2. 1. 0. 1. 1. 1. 0. 2. 0. 0. 0. 0. 1. 1. 0. 0. 4. 3.
 1. 0. 1. 2. 0. 0. 1. 0. 3. 0. 1. 1. 0. 1. 1. 1. 0. 2. 0. 1. 2. 1. 0. 1.
 3. 1. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]",18029.085456565066,150.2982456140351,0.08203194743508987,
166,166,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,3,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 2. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 2. 1. 0. 1. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 1. 0. 2.
 2. 0. 0. 1. 3. 2. 3. 1. 1. 0. 0. 2. 2. 0. 1. 2. 1. 1. 1. 0. 0. 1. 0. 2.
 0. 2. 2. 2. 0. 2. 1. 2. 2. 1. 0. 1. 0. 2. 2. 1. 3. 0. 0. 0. 3. 1. 3. 0.
 3. 1. 1. 2. 0. 1. 1. 1. 4. 2. 0. 0. 4. 1. 0. 0. 0. 2. 2. 0. 1. 3. 0. 4.
 1. 0. 2. 3. 0. 0. 0. 1. 0. 0. 2. 1. 0. 0. 1. 2. 1. 4. 4. 4. 4. 4. 4. 4.
 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.]",18209.576677394165,150.50877192982455,0.10667277370021558,
167,167,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,3,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 2. 0. 1. 1. 1. 0. 0. 0. 1. 0. 1.
 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 2. 0. 1. 2. 2. 1. 3. 0. 2. 1. 2. 2. 0.
 0. 0. 2. 0. 0. 2. 0. 1. 1. 2. 2. 1. 0. 0. 2. 1. 1. 5. 0. 0. 1. 0. 0. 1.
 3. 1. 1. 0. 1. 2. 0. 2. 0. 2. 2. 2. 2. 1. 2. 0. 0. 0. 2. 0. 0. 0. 1. 0.
 0. 3. 1. 1. 1. 1. 0. 0. 1. 0. 4. 0. 0. 1. 2. 2. 0. 3. 0. 1. 1. 1. 0. 0.
 0. 2. 0. 0. 1. 0. 0. 0. 2. 0. 3. 1. 1. 3. 2. 0. 1. 1. 0. 0. 0. 3. 0. 0.
 1. 0. 1. 1. 0. 0. 0. 2. 3. 2. 0. 1. 0. 3. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]",17900.596802696244,149.2017543859649,0.20987829994249013,
168,168,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,3,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 1.
 1. 1. 1. 2. 0. 0. 1. 1. 1. 0. 2. 3. 1. 0. 0. 0. 2. 2. 3. 0. 0. 0. 0. 1.
 0. 1. 1. 2. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 1. 1. 0. 1. 1.
 1. 1. 2. 3. 0. 4. 0. 0. 1. 1. 0. 1. 5. 1. 2. 1. 4. 0. 2. 1. 0. 2. 1. 0.
 3. 1. 0. 2. 1. 2. 0. 1. 1. 4. 0. 1. 0. 1. 2. 1. 0. 0. 0. 0. 1. 0. 1. 0.
 2. 0. 1. 0. 2. 0. 2. 0. 1. 2. 0. 2. 0. 1. 0. 3. 0. 3. 2. 1. 1. 2. 2. 0.
 2. 2. 0. 0. 2. 3. 2. 1. 1. 1. 1. 1. 0. 1. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",18017.899242342584,149.46491228070175,0.13702744361377922,
169,169,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,3,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 2. 0. 1. 0. 2. 0. 0. 0.
 0. 0. 0. 1. 0. 2. 0. 2. 0. 1. 2. 1. 0. 2. 1. 0. 0. 1. 1. 0. 1. 2. 2. 1.
 1. 0. 1. 0. 1. 3. 0. 0. 0. 1. 1. 0. 2. 0. 1. 1. 0. 3. 1. 0. 0. 2. 1. 1.
 0. 1. 4. 0. 2. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 2.
 0. 2. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 3. 0. 3. 1. 0. 0. 1. 2.
 0. 0. 0. 2. 2. 1. 1. 2. 0. 1. 0. 2. 1. 3. 0. 1. 1. 2. 0. 2. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",17971.14592860988,150.33333333333334,0.13797780144494975,
170,170,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,4,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 2. 0.
 0. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 1. 0. 0. 2. 0. 1. 3. 0. 0. 0. 2. 0. 0.
 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 3. 1. 1. 1. 1. 0. 0. 2. 0. 4. 0. 0. 3. 2.
 0. 0. 0. 1. 1. 3. 1. 0. 1. 1. 1. 0. 2. 0. 3. 0. 3. 1. 0. 2. 1. 2. 2. 3.
 2. 1. 0. 3. 3. 3. 0. 0. 3. 0. 0. 0. 1. 0. 3. 0. 1. 1. 0. 2. 0. 1. 0. 1.
 1. 0. 3. 1. 1. 2. 1. 0. 1. 3. 2. 0. 0. 2. 0. 0. 1. 1. 2. 1. 1. 0. 2. 1.
 0. 1. 2. 3. 2. 3. 0. 0. 1. 1. 1. 1. 2. 0. 0. 0. 2. 2. 0. 0. 1. 3. 0. 1.
 1. 0. 1. 0. 0. 3. 1. 0. 0. 2. 2. 1. 0. 0. 0. 1. 0. 2. 0. 1. 1. 1. 3. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",17906.471936563747,153.2280701754386,0.10584662313387905,
171,171,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,4,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 1. 1. 0. 1. 0. 0. 3. 0. 0. 2. 0. 0. 0. 1. 0. 1. 3. 1. 0. 1. 1. 0. 0.
 1. 0. 0. 1. 2. 1. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 0. 2. 0.
 0. 0. 2. 0. 1. 0. 0. 2. 1. 0. 0. 2. 2. 1. 1. 1. 0. 2. 1. 0. 1. 0. 1. 1.
 1. 1. 0. 1. 1. 1. 0. 1. 0. 3. 1. 3. 0. 5. 1. 1. 2. 0. 2. 2. 0. 3. 2. 2.
 2. 0. 2. 0. 2. 2. 0. 0. 3. 0. 1. 0. 1. 0. 2. 1. 1. 1. 3. 1. 0. 0. 1. 1.
 1. 0. 0. 2. 1. 0. 1. 2. 0. 1. 1. 0. 0. 0. 0. 1. 2. 0. 2. 3. 0. 1. 0. 1.
 0. 0. 0. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.]",18019.28902037808,153.0,0.03419997126273551,
172,172,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,4,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 2. 1. 0. 1. 0. 2. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 1. 0. 0. 3. 1. 0. 0. 1. 0. 0. 2. 0. 0. 0. 0. 1. 2. 3.
 0. 2. 0. 3. 0. 0. 2. 0. 0. 1. 1. 1. 1. 0. 0. 3. 1. 0. 1. 1. 1. 0. 1. 1.
 0. 2. 0. 2. 0. 0. 2. 0. 2. 2. 1. 0. 3. 0. 0. 2. 0. 4. 0. 3. 0. 0. 0. 1.
 0. 2. 0. 1. 0. 0. 1. 3. 2. 1. 0. 3. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 2.
 1. 2. 1. 2. 2. 1. 1. 0. 1. 3. 0. 0. 0. 2. 0. 2. 0. 1. 1. 4. 2. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.]",17943.582373762627,152.89473684210526,0.07136711784167564,
173,173,300,simple,0.01,barabasi-albert,3,5,high-degree-citizens,4,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 3. 2. 0. 0. 0. 1. 0. 1. 0.
 0. 2. 0. 0. 1. 1. 0. 1. 1. 0. 2. 1. 0. 0. 0. 2. 1. 0. 0. 1. 0. 0. 2. 0.
 1. 0. 1. 1. 0. 2. 2. 0. 3. 0. 2. 0. 1. 1. 0. 0. 1. 1. 0. 2. 4. 1. 0. 0.
 2. 1. 1. 2. 1. 1. 2. 1. 1. 0. 2. 1. 1. 1. 2. 0. 0. 2. 2. 3. 0. 3. 1. 0.
 2. 1. 3. 1. 0. 0. 0. 1. 1. 1. 1. 2. 0. 0. 1. 0. 1. 4. 0. 0. 1. 0. 1. 2.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]",17947.97792656357,153.03508771929825,0.03208048405210662,
